TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T771848,C6413589,22/2/92,M,BANGALORE,4787.89,1/9/16,81129,841.96
T671056,C4651640,8/10/82,M,BENGALURU,81503.32,28/8/16,115338,1425.0
T460364,C8824436,5/5/88,M,MUMBAI,149036.86,21/8/16,150033,2717.91
T645308,C7431549,6/9/95,M,PRATAPGARH,5.84,25/8/16,132310,60.0
T655976,C4914147,26/4/85,M,GHAZIABAD,4991.88,28/8/16,152534,1000.0
T946223,C1427256,13/8/85,M,MUMBAI,100.07,11/9/16,83530,35.05
T860383,C5315681,1/1/1800,M,NEW DELHI,13727.06,9/9/16,205044,1550.0
T243488,C5311092,5/11/66,M,NARWANA,76743.91,7/8/16,192834,1008.63
T314548,C4510274,15/3/91,M,TARAN TARAN,12875.8,10/8/16,194826,499.0
T963502,C8133235,14/1/74,M,FARIDABAD,30071.04,10/9/16,152737,6050.0
T235338,C2415869,11/1/72,M,WARANGAL,82100.01,7/8/16,142201,40000.0
T779489,C8284425,6/4/73,M,NOIDA,19578.38,6/9/16,173202,100.0
T788192,C8213063,12/3/86,M,THOOTHUKUDI,0.53,5/9/16,95926,1845.0
T669053,C6420371,12/9/90,F,NAVI MUMBAI,7689.43,31/8/16,81244,60.0
T460115,C5430565,1/9/81,M,KANCHIPURAM DT,993.8,16/8/16,214118,525.0
T772411,C3411359,12/8/93,M,AGRA,21266.27,6/9/16,203337,41.0
T873315,C5491783,17/1/74,M,GURGAON,648070.62,8/9/16,195429,193.0
T447411,C1183561,,M,PUDUCHERRY,4664.23,16/8/16,140156,3501.63
T282151,C2039031,5/12/84,M,KOLKATA,46321.57,11/8/16,163638,754.0
T684747,C5635949,4/4/89,M,BANGALORE,1295.07,30/8/16,213633,25.0
T633791,C7630868,31/8/94,F,DELHI,61176.3,29/8/16,171345,96.0
T255632,C6611050,6/1/97,M,BANGALORE,225.4,7/8/16,154800,20.0
T747768,C6928440,9/3/84,M,NAVI MUMBAI,294.91,2/9/16,223347,999.0
T222646,C1842980,9/6/87,M,BATHINDA,74312.58,8/8/16,201542,7500.0
T833166,C1673084,14/3/88,M,GURGAON,7862.13,4/9/16,115410,89.0
T243035,C4479130,16/5/86,M,KANGRA,97512.69,7/8/16,231012,1369.0
T865767,C5574183,10/4/92,M,HYDERABAD,9464.99,8/9/16,145617,30.0
T368706,C3136345,1/1/1800,M,PUNE,128952.9,14/8/16,202441,595.0
T131847,C7842842,31/8/89,M,CUDDALORE (DT),2288.75,5/8/16,31237,70.0
T390300,C1826988,16/8/91,M,RANCHI,13981.85,13/8/16,194320,4519.0
T791806,C8937860,1/4/92,F,BARODA,31850.19,5/9/16,102941,600.0
T571344,C4424744,2/6/84,F,ALIGARH,14069.72,22/8/16,123110,179.0
T1035459,C7498287,10/8/62,M,UDAIPUR,114513.62,13/9/16,92610,134.0
T499335,C8890514,2/9/76,M,MUMBAI,117357.02,20/8/16,214945,868.0
T538896,C4331448,21/11/54,M,FONTENAY AUX ROSES,36206.7,23/8/16,205945,2187.0
T950004,C1340337,10/5/88,M,BHIWANDI,8851.85,11/9/16,213011,90.0
T155088,C4818757,13/7/86,M,NEW DELHI,27701.04,3/9/16,160724,1348.0
T957165,C1333772,2/1/93,M,BANGALORE,60.28,10/9/16,165359,1300.0
T692370,C4889261,22/10/86,F,BANGALORE,2140.75,31/8/16,201026,330.0
T549477,C4431339,17/2/89,M,BADLAPUR,2128.77,23/8/16,132935,61.0
T928216,C5736046,16/11/90,M,NAGPUR,132033.86,11/9/16,123244,400.0
T416494,C3021861,5/7/89,M,GHAZIABAD,988.43,17/8/16,3932,311.44
T643462,C1027016,3/12/84,F,ALLAHABAD,275063.15,25/8/16,215348,74896.58
T864465,C2233311,24/8/95,M,NAVI MUMBAI,5.09,8/9/16,134132,10.0
T266695,C3832363,29/9/76,M,MUMBAI,33487.53,3/9/16,121851,2092.5
T697663,C3418573,7/3/94,F,GURGAON,12330.84,30/8/16,141015,50.0
T661604,C4137832,25/12/87,F,NEW DELHI,24326.61,28/8/16,230448,606.9
T374112,C7116967,19/9/93,F,BULANDSHAHR,4466.3,13/8/16,141731,185.0
T936999,C5619762,19/8/91,M,HYDERABAD,11631.51,11/9/16,194350,30.0
T599655,C3226047,8/5/93,F,HYDERABAD,5258.22,26/8/16,215651,100.0
T430828,C8940442,18/8/77,M,VADODARA,172055.13,17/8/16,181338,320.0
T32595,C4916523,8/6/86,F,MUMBAI,516647.4,25/9/16,193222,610.0
T1030013,C8122712,2/10/74,M,NEW DELHI,51771.63,13/9/16,132636,1970.0
T291555,C5095384,12/1/83,M,BANGALORE,54417.53,11/8/16,185752,2958.0
T216935,C3019623,28/12/54,M,NEW DELHI,25525.44,8/8/16,74717,337.22
T65237,C7816931,18/10/85,M,DELHI,0.53,2/8/16,120543,300.0
T565354,C6319290,4/1/57,M,CHENNAI,125.68,22/8/16,121027,1000.0
T576692,C1519446,26/6/90,M,HYDERABAD,14033.68,22/8/16,112109,291.0
T240570,C4335238,20/2/55,F,NEW DELHI,5723.89,7/8/16,171457,700.0
T965155,C4517082,29/10/90,F,SHOWROOM MUMBAI,13936.7,10/9/16,160139,266.62
T968777,C3138625,10/3/74,M,DELHI,27795.51,10/9/16,110053,148.0
T897085,C4812048,15/5/90,M,MUMBAI,92866.87,7/9/16,110911,2000.0
T376397,C5321749,18/5/73,F,FOUNDATION BANGALORE,513986.88,13/8/16,140530,198.0
T871018,C4335047,25/11/89,F,GURGAON,54340.24,8/9/16,180508,55.65
T845513,C2795752,28/7/85,M,MUMBAI,592776.61,9/9/16,110620,853.75
T711478,C8619721,3/2/81,F,MUMBAI,64486.8,3/9/16,185451,1451.0
T194567,C7731879,2/7/86,F,HYDERABAD,29972.87,9/8/16,225645,97.0
T794701,C5024918,16/8/83,F,GREATER NOIDA,2210.06,5/9/16,142235,70.0
T675818,C8637960,28/11/92,F,GUWAHATI,11165.76,31/8/16,185850,527.0
T963877,C7323892,8/4/87,M,BANGALORE,32795.14,10/9/16,133933,257.0
T95749,C2832859,5/5/81,M,BANGALORE,65.22,1/8/16,143942,466.0
T368000,C9020845,3/11/80,M,DELHI,25272.22,13/8/16,92928,1000.0
T789536,C8731581,27/6/90,M,MYSORE,9430.54,5/9/16,5115,445.0
T134147,C7216833,7/8/87,F,MUMBAI,32368.33,6/8/16,221739,3820.0
T136578,C3124174,3/2/89,F,THANE,15342.82,6/8/16,160851,150.0
T62670,C5428987,13/6/78,F,RANGA REDDY,45909.91,3/8/16,223130,1000.0
T331156,C3925080,2/5/39,M,NEW DELHI,2737632.66,15/8/16,174428,87097.5
T481867,C8085743,13/5/72,M,MUMBAI,62052.74,20/8/16,121034,450.0
T367837,C6940377,15/6/87,M,AMRITSAR,34.98,14/8/16,192402,799.01
T529754,C3317032,15/11/83,F,AHMEDABAD,40985.79,23/8/16,142805,2805.0
T479044,C7517235,30/7/76,M,THANE,22088.36,20/8/16,90454,100.0
T913885,C5019427,1/1/1800,M,MUMBAI,293818.71,12/9/16,113550,7840.0
T81575,C2925916,6/6/87,F,KASHIPUR,91739.9,1/8/16,55239,199.0
T975698,C4718784,4/9/69,M,AHMEDABAD,26055.21,15/9/16,165903,25.0
T264987,C3331568,25/2/85,M,DELHI,22.83,12/8/16,183955,8.0
T719485,C7516613,17/9/93,F,VADODARA,110141.74,3/9/16,212158,324.0
T976790,C6211966,15/7/94,M,HATHRAS,5065.49,15/9/16,142232,20.0
T596267,C3521013,23/1/88,M,KOLKATA,39265.91,25/8/16,11735,251.0
T832306,C7525642,25/6/81,M,ERODE,18255.93,4/9/16,102256,1300.0
T715500,C8717757,28/7/91,F,PUNE,12878.42,3/9/16,193729,398.0
T730439,C1015370,6/3/76,M,DELHI,77469.37,2/9/16,152305,16000.0
T545221,C2424072,26/10/95,M,FACTORY ANDHERI-E MUMBAI,2.28,23/8/16,215558,10.0
T610557,C2215675,8/12/89,M,DELHI,10677.96,26/8/16,101521,450.0
T695817,C3037579,23/10/91,M,NARWANA,8146.94,31/8/16,201543,600.0
T286209,C7233443,1/1/1800,M,DISTRICT RAIGARH,341774.3,11/8/16,154827,3897.0
T22427,C1714442,28/3/72,M,THANE,6477.51,23/9/16,195725,958.0
T44203,C2714924,1/1/1800,,THANE,2106.69,3/8/16,84429,500.0
T82981,C8134981,23/11/71,F,BANGALORE,77759.76,2/8/16,210851,167.0
T926664,C7441474,1/2/69,M,JAIPUR,21400.97,11/9/16,53829,6.0
T622598,C1424181,1/6/95,M,HOSUR,202.09,28/8/16,70321,30.0
T399164,C3739537,11/4/91,M,LUDHIANA,2002.05,18/8/16,111952,25.0
T233009,C4526958,22/12/83,M,BANGALORE,245.29,7/8/16,150711,1253.0
T811493,C5161877,14/9/90,M,KOLLAM,45.82,5/9/16,131823,30.0
T417703,C8533392,8/1/82,M,LUDHIANA,2028.7,17/8/16,52332,246.0
T398328,C6722364,14/3/90,F,NEW DELHI,55731.83,18/8/16,114104,368.0
T813881,C6114556,20/11/89,F,NEW DELHI,25006.0,4/9/16,191944,70.0
T523501,C6127534,21/3/85,M,RANCHI,331879.07,24/8/16,83321,100.0
T872536,C5213520,6/7/71,M,CHENNAI,26336.27,8/9/16,202007,898.0
T709320,C6625965,10/1/93,M,KANPUR,15461.74,3/9/16,121,294.0
T297353,C2711785,23/11/89,M,DELHI,7898.1,10/8/16,105012,100.0
T224844,C7773487,23/11/53,M,BANGALORE,183570.93,8/8/16,233218,47.0
T518143,C2011842,14/9/78,M,NEW DELHI,285852.22,19/8/16,205315,745.0
T325308,C3426769,25/4/91,F,MUMBAI,28890.7,15/8/16,144913,32859.72
T1042356,C5025266,1/4/91,M,NEW DELHI,117839.68,18/9/16,153549,321.0
T360314,C5230329,29/9/84,M,BANGALORE,406905.31,14/8/16,220033,2508.0
T781304,C6513075,16/6/82,M,NOIDA,85734.66,6/9/16,174842,1398.0
T529041,C2339228,6/3/76,M,MUMBAI,40452.14,24/8/16,203502,220.0
T807773,C2031185,1/9/67,M,GUWAHATI,177492.25,4/9/16,212133,581.0
T783565,C3724847,31/5/92,M,KANNUR,50.7,6/9/16,123546,743.0
T831015,C1732340,5/11/85,M,MUMBAI,2776.65,4/9/16,133201,663.0
T148501,C4438283,9/7/90,M,AGRA,107463.92,4/8/16,231843,176.0
T671509,C6926973,25/8/85,M,SITAPUR,300375.86,28/8/16,204140,446.0
T128646,C1814431,1/1/1800,M,CHENNAI,27021.05,6/8/16,205000,700.0
T296367,C7127415,9/9/72,F,MUMBAI,1497.17,11/8/16,204442,880.0
T209182,C8227814,26/8/87,M,DELHI,17381.29,3/9/16,125348,500.0
T740464,C1830926,12/1/78,M,BANGALORE,1645489.33,2/9/16,185453,1000.0
T27553,C1691657,22/9/87,F,NEAR HUSKUR GATE BANGALORE,54145.89,26/9/16,133148,140.0
T441657,C1122360,12/3/81,M,NEW DELHI,121782.15,16/8/16,124000,2500.0
T504773,C5826683,17/6/88,M,POWAI MUMBAI,17466.56,20/8/16,215437,1002.0
T92735,C5716985,3/5/85,M,BANGALORE,83769.96,27/9/16,182711,10.0
T585235,C1424234,2/11/86,M,DELHI,37618.77,23/8/16,163318,137.0
T768170,C8616133,14/11/73,F,MUMBAI,129634.68,6/9/16,225029,8980.0
T258315,C6131867,3/1/71,M,AMBATTUR CHENNAI,39155.36,12/8/16,122857,1449.27
T24318,C2076880,12/6/87,M,NOIDA,19574.72,22/9/16,115945,710.0
T85153,C6627045,28/12/86,M,SHIMOGA,40800.24,1/8/16,104711,200.0
T932026,C4140875,22/2/89,F,NEW DELHI,388768.12,11/9/16,153134,1897.0
T680902,C5438891,29/6/79,F,DELHI,44508.33,30/8/16,225354,250.0
T631266,C6727873,2/9/64,M,BEHIND SANGEETA MOBILES BANGALORE,10943.1,29/8/16,112424,700.0
T949489,C5812288,17/4/71,M,CHENNAI,21262.81,10/9/16,211445,1000.0
T42639,C8537148,28/9/93,M,NEW DELHI,337763.97,3/8/16,94859,549.0
T106863,C1729932,6/1/90,M,BAHADURGARH (HARYANA),58524.58,6/8/16,80112,9890.0
T467907,C3924286,2/10/86,M,NOIDA,148445.62,21/8/16,193022,1196.0
T839155,C2239020,28/6/79,M,HYDERABAD,164630.62,9/9/16,183410,1000.0
T901865,C4441792,10/12/87,M,GREATER NOIDA,9467.06,12/9/16,171716,50.0
T310515,C5535719,1/11/85,M,RENIGUNTA,11460.71,10/8/16,214433,7214.0
T414566,C2838837,7/5/82,M,KOLAR - DISTRICT,812.07,18/8/16,204112,150.0
T721611,C7722867,23/1/78,F,THANE,154166.14,3/9/16,202451,2395.0
T535684,C2812267,1/1/1800,M,LTD ANDHERI WEST MUMBAI,15014.34,23/8/16,234834,204.0
T714778,C3630651,3/10/81,M,HOWRAH,5915.29,3/9/16,190515,88.0
T905608,C3129571,12/5/74,M,BEHROR,124.23,12/9/16,162306,135.0
T769705,C7721491,10/9/90,M,GURGAON,27944.49,6/9/16,214547,600.0
T159277,C8817550,1/1/1800,M,NEW DELHI,375006.54,5/8/16,221228,445.0
T826923,C6624492,14/12/74,M,DELHI,3903.22,4/9/16,111645,405.0
T53090,C1614990,13/10/96,M,DELHI,3937.8,3/8/16,174752,140.0
T703093,C7817868,23/1/84,M,BANGALORE NORTH,26239.0,30/8/16,130755,248.0
T393879,C7646888,6/9/94,M,MANKUVA BHUJ,5351.45,13/8/16,222029,114.9
T578646,C5619861,5/8/80,M,NEW DELHI,11465.89,27/8/16,131515,1537.0
T155417,C8034989,1/2/80,M,NEW DELHI,99694.67,3/9/16,145916,2344.0
T692340,C8822742,21/10/90,M,GURGAON,247706.27,31/8/16,204059,1400.0
T412453,C7138955,5/6/90,M,SION E,30488.33,18/8/16,200638,999.0
T95847,C5941065,27/4/90,M,GUNTUR,7622.82,1/8/16,114823,26.0
T646436,C4142844,24/9/92,F,DELHI,1754.36,25/8/16,160900,1.0
T43138,C7729828,19/6/95,M,GURGAON,2056.61,3/8/16,15148,70.0
T176270,C3822577,7/2/88,M,NELLORE,6595.6,9/8/16,113121,1075.0
T929504,C5048020,5/1/88,M,ZIRAKPUR,16775.42,11/9/16,153559,185.0
T643887,C3616390,25/8/91,F,ETAWAH,14113.24,25/8/16,201211,630.97
T296191,C8712024,29/7/68,F,PANAJI,22538.8,11/8/16,212326,1000.0
T21220,C1214279,4/8/93,F,RANGA REDDY,78559.14,23/9/16,204201,220.0
T238216,C6342221,6/7/88,M,NOIDA,451.51,7/8/16,212151,418.0
T1011997,C8119147,1/1/89,F,RAIGARH,2174.92,14/9/16,193122,1112.1
T863998,C4511772,27/10/73,M,PANVEL,23285.65,8/9/16,150124,2099.0
T355928,C4359991,12/2/87,M,GURGAON,29740.24,14/8/16,130848,1804.33
T897377,C1918588,24/1/83,M,NAVI MUMBAI,20796.82,7/9/16,131154,200.0
T318074,C8434732,10/9/59,M,NEAR YESBANK OPP ROAD BANGALORE,7017.2,15/8/16,112917,2000.0
T652845,C2534148,1/10/92,F,EAST KHASI HILLS,46.97,28/8/16,210647,60.0
T563460,C2725843,16/9/89,M,NEW DELHI,12.13,27/8/16,122722,1122.0
T626604,C1550246,23/8/95,M,GURGAON,35.45,29/8/16,195712,250.0
T436986,C8230478,15/5/87,M,JODHPUR,10751.2,16/8/16,82700,98672.75
T683076,C4626723,1/1/1800,M,NEW DELHI,238589.9,30/8/16,220106,10.0
T323527,C1135058,8/8/94,M,DEHRADUN,18301.84,15/8/16,144747,145.0
T484087,C8221562,1/1/1800,M,SURAT,10825.25,20/8/16,130110,3500.0
T909032,C6210686,6/8/91,M,MEERUT,45856.24,12/9/16,103918,2629.0
T752848,C1024253,24/4/62,M,MALAPPURAM,32053.26,1/9/16,215841,200.0
T328350,C2415984,8/1/94,M,BANGALORE,7860.15,15/8/16,134029,4999.0
T159808,C8610237,22/12/68,M,MUMBAI,19328.87,4/8/16,83416,1285.0
T1043413,C8541539,7/12/85,M,MUMBAI,5809.2,18/9/16,115148,1206.0
T276026,C6418760,27/3/63,M,COIMBATORE,12999.23,11/8/16,93426,25.0
T854198,C6099522,1/4/88,M,SIRMOUR,4246.93,9/9/16,194118,1300.0
T393558,C4921850,22/9/90,F,DELHI,222358.43,13/8/16,220425,153.0
T70708,C8418046,6/11/91,M,KOLHAPUR,5871.54,2/8/16,162008,506.48
T354650,C7434960,2/5/73,M,PANIPAT,6877.64,14/8/16,141508,818.0
T728413,C6336378,1/1/1800,M,NEW DELHI,25376.19,2/9/16,115700,518.0
T448496,C3261481,18/11/92,M,BHANDARA,7756.05,16/8/16,190549,1000.0
T23723,C2237155,23/7/85,F,NEW DELHI,252113.99,26/9/16,185211,430.0
T37518,C7629779,16/12/87,M,AHMEDABAD,22976.89,26/9/16,202123,779.15
T421431,C1412657,1/1/1800,M,VISAKHAPATNAM,69.39,17/8/16,113303,200.0
T674233,C1740941,30/12/74,M,MUMBAI,275807.73,28/8/16,122253,553.0
T944479,C5133647,1/1/1800,M,DELHI,178506.98,11/9/16,211122,69500.0
T887867,C7522556,10/6/63,M,GANGTOK,97657.66,7/9/16,171411,607.0
T105398,C3441953,1/5/88,M,NEW DELHI,88548.44,6/8/16,94941,101.15
T434851,C6522870,28/9/87,M,NAVIMUMBAI,156047.15,17/8/16,233953,400.0
T993047,C2033176,6/3/86,M,GURGAON,2141.02,15/9/16,222350,3200.0
T895274,C4214755,15/1/94,M,NAVI MUMBAI,102829.67,7/9/16,141551,101.15
T7558,C6230556,31/7/94,F,KATRA DISTT REASI,9855.37,25/9/16,192216,986.0
T1047225,C7243123,13/10/90,F,BANGALORE,1410.26,18/9/16,200919,100.0
T312460,C1239148,14/2/93,M,BIRBHUM,13135.51,10/8/16,122351,200.0
T577867,C4741022,10/11/88,F,DAMAN,117964.28,27/8/16,162849,1512.75
T87637,C8519819,7/12/91,F,ANDHERI MUMBAI,14283.07,1/8/16,111249,10200.0
T518448,C4116761,5/11/88,M,HYDERABAD,895.61,24/8/16,120756,50.0
T406547,C8912324,1/1/1800,F,ERNAKULAM,36181.58,18/8/16,220318,6122.23
T687476,C8824271,1/1/1800,M,AMRITSAR,312239.33,31/8/16,224633,3938.0
T582682,C7954783,6/12/72,M,GAUTAMBUDH NAGAR,536674.47,23/8/16,161553,651.0
T579085,C7162522,1/12/87,F,PUNE,63953.6,27/8/16,160718,150.0
T1030953,C8828944,3/4/75,M,BANGALORE,39620.61,13/9/16,71436,200.0
T620353,C1026244,5/3/84,M,DELHI,15117.95,27/8/16,181117,404.0
T202857,C8943658,1/1/1800,M,BHIWADI,395448.9,8/8/16,101848,2000.0
T49971,C8211928,24/6/84,M,DELHI,19042.39,3/8/16,144221,300.0
T814543,C6434943,19/7/92,F,NOIDA,33104.73,4/9/16,201351,2699.0
T687550,C2116712,6/2/64,M,HYDERABAD,933434.09,30/8/16,161021,200.0
T150821,C4715270,2/6/65,M,SIVAGANGA,28510.8,5/8/16,224306,3830.25
T887178,C8045525,16/7/92,M,CHITTO0R,6200.68,7/9/16,181834,58.0
T259478,C2318835,14/5/80,M,HYDERABAD,643607.67,12/8/16,142413,443.2
T839948,C7714923,15/8/82,M,NEW DELHI,784991.88,9/9/16,135335,1000.0
T557118,C8829635,8/2/93,M,MUMBAI,79750.28,22/8/16,165807,820.0
T884643,C8913115,7/2/80,F,MALAD WEST MUMBAI,1683.97,7/9/16,201114,760.0
T225044,C8217673,10/10/90,F,GURGAON,1621.88,7/8/16,85406,50.0
T949668,C6120130,9/11/85,M,GHAZIABAD,349672.35,11/9/16,212056,4250.0
T399523,C6636729,28/2/89,F,BANGALORE,12498.1,18/8/16,132918,115.0
T584970,C6628330,4/8/90,M,GURGAON,2265.25,23/8/16,155250,49.0
T236194,C8940948,10/4/94,M,MUMBAI,,7/8/16,91524,20.0
T329796,C4133034,1/1/1800,M,DELHI,2217.79,15/8/16,110847,6500.0
T444837,C5241127,1/3/83,M,DELHI,15907.28,16/8/16,161419,270.0
T697815,C3420751,10/7/91,M,SITAPUR,13565.71,31/8/16,201538,89.0
T545839,C3626121,20/5/89,M,BANGALORE,15568.41,23/8/16,211700,50.0
T486049,C8818675,2/2/84,M,MEERUT,3173.82,20/8/16,154528,1000.0
T732171,C1112031,26/1/71,M,BURDWAN,114873.81,2/9/16,154827,550.0
T737035,C2761153,23/10/82,M,MUMBAI,100712.06,2/9/16,162756,659.0
T56356,C7610421,7/9/80,M,MARCELA,23545.71,3/8/16,194218,1760.0
T163164,C7316041,1/1/1800,M,JABALPUR,42910.84,4/8/16,112755,16650.0
T370763,C2027146,8/10/86,M,CHENNAI,20529.75,13/8/16,124931,182.0
T136435,C6822423,7/6/80,F,DELHI,89104.65,5/8/16,122351,15400.0
T673621,C1840856,5/1/90,F,UDUPI,5041.42,31/8/16,182434,130.0
T929361,C8837063,2/8/92,M,AHMEDABAD,14074.68,11/9/16,121113,15432.0
T646418,C6086182,18/11/91,M,GREATER NOIDA,5503.83,25/8/16,224028,29.0
T242566,C5819858,1/4/81,M,SECTOR 21A FARIDABAD,566.2,7/8/16,182502,300.0
T329114,C2135314,20/1/88,M,LUDHIANA,65.12,15/8/16,181553,264.59
T154276,C1219644,3/8/85,F,NAVI MUMBAI,9667.89,5/8/16,204712,140.0
T643854,C8039951,27/4/82,F,NEW DELHI,38550.02,29/8/16,153628,558.54
T759780,C2532368,7/4/79,M,MUMBAI,9747.69,1/9/16,100525,6.11
T794213,C8776930,8/8/90,M,PURULIA,34127.33,5/9/16,111709,10.0
T752731,C4799191,8/2/92,F,KANCHIPURAM,13071.41,1/9/16,205725,804.0
T612159,C5236487,1/1/1800,M,SHETTY ROAD NEAR RMO MUMBAI,10776.1,26/8/16,105849,1680.0
T161531,C1624838,10/8/90,M,SUNDARGARH,106.68,4/8/16,102902,100.0
T746790,C8126638,20/7/77,M,THANE,369.36,2/9/16,225229,250.0
T826757,C8379085,20/1/86,M,NEW DELHI,746.58,4/9/16,181501,120.0
T301028,C8212440,19/8/70,M,JAIPUR,16172.99,11/8/16,223112,599.0
T722516,C5524490,18/2/91,F,MUMBAI,53296.35,3/9/16,210123,289.0
T125337,C8288051,11/1/90,F,DELHI,9742.0,6/8/16,225000,599.0
T137455,C3616236,28/10/78,M,GHAZIABAD,8399.77,5/8/16,105505,400.0
T301783,C1210889,12/12/87,M,RANI,425.85,10/8/16,104143,50.0
T170399,C8431025,17/6/82,M,LUDHIANA,1649376.5,4/8/16,171459,2815.81
T427309,C5417290,1/5/90,M,MUMBAI,32328.58,17/8/16,152612,2685.0
T695148,C3239587,7/2/93,M,LUCKNOW,45135.53,30/8/16,194025,274.0
T976978,C6234780,15/5/92,M,DELHI,1.56,15/9/16,112612,250.0
T893966,C2128778,5/8/88,M,GWALIOR,20903.6,7/9/16,141351,8275.0
T1000132,C3230542,6/9/92,M,NEW DELHI,11472.25,14/9/16,33740,60.0
T587972,C5040466,1/1/80,M,BURDWAN,5283.32,22/8/16,232859,420.0
T516605,C2517074,22/2/92,F,KANJURMARG EAST,923.01,19/8/16,205620,63.0
T132838,C2635124,18/12/90,M,KOLKATA,79.48,5/8/16,91454,222.0
T927057,C2062357,7/1/85,M,PUNE,1717.33,11/9/16,124801,75.0
T353978,C8011730,5/7/83,M,GURGAON,7082.44,14/8/16,160417,1260.33
T498360,C6718266,17/5/80,M,FARM OLD BOWENPALLY TIRUMALAGIRI,11056.02,19/8/16,82903,950.55
T854274,C1592869,29/9/73,F,BANGALORE,266421.5,9/9/16,202442,710.0
T947775,C7819555,31/3/91,M,KONDHAPURI,513.99,10/9/16,202602,683.89
T191472,C4822561,,M,FARIDABAD,14915.99,9/8/16,171348,1000.0
T770036,C6641856,17/11/80,M,NEW DELHI,5741.76,6/9/16,201931,220.0
T822569,C5511379,1/6/86,F,USMANABAD,13569.69,4/9/16,205218,15600.0
T279166,C8342064,19/4/89,M,RAIGARH,19482.57,12/8/16,221256,397.95
T58131,C2425226,27/4/90,F,BANGALORE,21.25,3/8/16,212109,1473.4
T991155,C3828984,19/4/78,M,KOLKATA,51805.42,14/9/16,102157,1149.0
T1019073,C7737124,7/7/92,F,MUMBAI,15424.54,13/9/16,175926,800.0
T1021266,C7131139,10/8/69,M,GURGAON,263878.98,13/9/16,182105,5690.0
T683610,C7611271,30/1/84,M,PUNE,64793.95,30/8/16,231544,390.0
T604354,C7426045,8/6/88,M,VADODARA,27809.15,26/8/16,193655,25.0
T1002540,C6715884,6/7/90,M,BANGALORE,14805.67,14/9/16,133232,556.0
T542721,C2915341,15/12/97,F,HYDERABAD,114.67,24/8/16,182154,1094.0
T965720,C1621365,25/3/93,M,NOIDA,5289.35,10/9/16,133500,1200.0
T529447,C3416124,8/1/63,M,CHENNAI,67296.58,24/8/16,21418,27.0
T484572,C7626875,28/3/89,M,DELHI,22813.68,20/8/16,133946,80.0
T775526,C2213370,27/1/91,F,PUNE,24250.0,6/9/16,200300,412.0
T123864,C6913132,17/7/87,M,MANAPAKKAM,6874.15,6/8/16,201730,23.0
T556276,C8638880,18/12/90,M,NEW DELHI,8755.27,22/8/16,171510,200.0
T387102,C1715285,2/10/86,F,DELHI,71468.68,13/8/16,180631,3500.0
T285723,C4525430,16/9/77,M,JAIPUR,31801.19,11/8/16,155321,1600.0
T1039126,C8211224,16/12/71,M,MUMBAI GHATKOPAR WEST,316102.18,18/9/16,180108,3998.0
T431398,C5027334,8/9/90,M,HYDERABAD,16033.05,17/8/16,204518,1287.0
T126605,C7914433,20/7/78,M,BANGALORE,33791.64,6/8/16,211007,1663.0
T660754,C1326661,18/2/71,M,THANE,107588.5,28/8/16,161405,270.0
T920423,C6042634,1/1/91,M,KOREGAON PARK PUNE,243723.35,12/9/16,230630,540.0
T625067,C3031812,27/12/87,M,RANCHI,5.54,29/8/16,105337,50.0
T266291,C2285978,7/6/88,M,BANGALORE,5052.72,3/9/16,115121,2000.0
T157208,C2410624,10/3/88,F,NEW DELHI,5415.21,3/9/16,163414,1020.0
T991304,C4622717,13/11/91,M,BANGALORE,6271.74,15/9/16,222542,260.0
T549504,C4026040,6/12/82,M,TIRUPUR,12562.96,23/8/16,122423,100.0
T870639,C6446664,10/1/80,F,BANGALORE,98713.35,8/9/16,182940,699.0
T937714,C5394023,24/5/93,F,THANE,10403.54,11/9/16,190840,98.0
T623041,C6629811,7/5/85,M,CHANDIGARH,59691.05,28/8/16,101622,1798.0
T965727,C2532427,7/5/68,M,DELHI,385371.34,10/9/16,132430,1367.0
T409648,C6932789,7/2/86,M,THANE,17361.99,18/8/16,194207,1000.0
T394833,C7253945,5/5/80,M,MUMBAI,136363.67,13/8/16,222655,436.0
T439320,C6116542,23/1/79,M,KALYANI PO-KALYANI,60745.43,17/8/16,222434,125.75
T971989,C5823642,10/11/89,M,PANIPAT,103.89,15/9/16,170128,54.0
T396132,C3935779,5/9/96,M,DELHI,11446.19,13/8/16,221643,180.0
T636312,C5462680,19/6/77,F,GURGAON,90137.2,25/8/16,225112,750.0
T517142,C5534643,7/5/86,M,BHUBANESWAR,8419.82,19/8/16,173542,100.0
T249421,C3416363,20/12/86,M,BANGALORE,1209.16,7/8/16,210231,1650.0
T253186,C8434930,30/7/66,M,CHENNAI,193537.31,12/8/16,82322,1207.0
T900609,C2617236,1/8/92,M,THANE,20913.28,12/9/16,172720,130.0
T402988,C7915987,23/1/82,M,ALIGARH,138382.52,18/8/16,121856,716.28
T1041629,C2490066,9/6/89,M,PANVEL,197.45,18/9/16,160609,30.0
T464558,C2327160,11/4/73,M,BANGALORE,4759.3,21/8/16,115826,1942.0
T877138,C1514958,19/1/52,M,THANE,897237.47,8/9/16,205631,7000.0
T319295,C5614166,5/2/83,F,MUMBAI,7470.95,10/8/16,202418,1114.0
